CD_ENTIDADE,NM_ENTIDADE,TP_ENTIDADE,DC_TIPO_ENTIDADE,TX_ACERTO,DC_HABILIDADE,CD_HABILIDADE,VL_FILTRO_DISCIPLINA,VL_FILTRO_ETAPA,VL_FILTRO_REDE,VL_FILTRO_AVALIACAO,DC_FILTRO_AVALIACAO,NM_REGIONAL
00003,ACARAU,02,REGIONAL,46,"Utilizar números inteiros, envolvendo diferentes significados das operações, na resolução de problemas.",H 06 (D041_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00006,SOBRAL,02,REGIONAL,40,Identificar uma relação entre conjuntos que representa uma função.,H 03 (D019_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),SOBRAL
00005,TIANGUA,02,REGIONAL,33,Utilizar área de figuras bidimensionais na resolução de problema.,H 17 (D186_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),TIANGUA
00008,BATURITE,02,REGIONAL,55,"Utilizar números naturais e racionais, envolvendo diferentes significados da adição ou da subtração, na resolução de problemas.",H 12 (D033_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),BATURITE
00002,ITAPIPOCA,02,REGIONAL,43,Utilizar área de figuras bidimensionais na resolução de problema.,H 17 (D186_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ITAPIPOCA
00003,ACARAU,02,REGIONAL,38,"Utilizar números naturais, envolvendo diferentes significados das operações de multiplicação e divisão, na resolução de problemas.",H 08 (D032_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00004,CAMOCIM,02,REGIONAL,90,Identificar figuras bidimensionais por meio de suas características.,H 04 (D140_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CAMOCIM
00003,ACARAU,02,REGIONAL,48,Reconhecer uma equação polinomial de 1º grau que expressa uma situação problema descrita textualmente.,H 11 (D078_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00002,ITAPIPOCA,02,REGIONAL,49,Reconhecer formas de tratar uma informação na comparação de textos que tratam do mesmo tema.,H 02 (D019_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ITAPIPOCA
00007,CANINDE,02,REGIONAL,54,Identificar a localização de pontos no plano cartesiano.,H 15 (D176_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00003,ACARAU,02,REGIONAL,50,Identificar marcas linguísticas em um texto.,H 14 (D044_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00008,BATURITE,02,REGIONAL,71,"Utilizar números naturais, envolvendo diferentes significados das operações de adição e subtração, na resolução de problemas.",H 04 (D031_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00004,CAMOCIM,02,REGIONAL,60,Identificar a localização ou a movimentação de pessoas ou objetos em uma representação plana do espaço.,H 11 (D150_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CAMOCIM
00003,ACARAU,02,REGIONAL,55,Executar multiplicação ou divisão com números naturais.,H 09 (D027_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00005,TIANGUA,02,REGIONAL,50,Inferir informações em textos.,H 04 (D023_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00006,SOBRAL,02,REGIONAL,33,"Associar a representação algébrica de uma equação linear de 1º grau, com duas incógnitas, à sua representação gráfica.",H 03 (D014_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),SOBRAL
00003,ACARAU,02,REGIONAL,66,Corresponder números irracionais a pontos da reta numérica.,H 05 (D021_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00006,SOBRAL,02,REGIONAL,72,Utilizar equação polinomial de 1º grau na resolução de problema.,H 08 (D083_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),SOBRAL
00002,ITAPIPOCA,02,REGIONAL,64,Reconhecer o assunto de um texto lido.,H 06 (D028_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00005,TIANGUA,02,REGIONAL,54,Reconhecer fração como representação associada a diferentes significados.,H 05 (D013_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),TIANGUA
00001,MARACANAU,02,REGIONAL,52,Reconhecer formas de tratar uma informação na comparação de textos que tratam do mesmo tema.,H 03 (D019_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00003,ACARAU,02,REGIONAL,100,Identificar figuras bidimensionais por meio de suas características.,H 03 (D140_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00003,ACARAU,02,REGIONAL,39,Reconhecer o sentido das relações lógico-discursivas em um texto.,H 13 (D039_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00003,ACARAU,02,REGIONAL,65,Utilizar informações apresentadas em tabelas ou gráficos na resolução de problemas.,H 20 (D201_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00004,CAMOCIM,02,REGIONAL,66,"Utilizar números naturais, envolvendo diferentes significados das operações de multiplicação e divisão, na resolução de problemas.",H 05 (D032_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CAMOCIM
00003,ACARAU,02,REGIONAL,77,Reconhecer o efeito de sentido decorrente da exploração de recursos morfossintáticos.,H 15 (D054_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00001,MARACANAU,02,REGIONAL,61,Distinguir ideias centrais de secundárias ou tópicos e subtópicos em um dado gênero textual.,H 08 (D027_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00007,CANINDE,02,REGIONAL,22,Calcular o valor numérico de uma expressão algébrica.,H 12 (D120_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00001,MARACANAU,02,REGIONAL,72,Inferir informações em textos.,H 04 (D023_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),MARACANAU
00002,ITAPIPOCA,02,REGIONAL,0,Comparar e ordenar números inteiros.,H 01 (D004_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00004,CAMOCIM,02,REGIONAL,48,"Reconhecer ângulos como mudança de direção ou giros, identificando ângulos retos e não-retos.",H 19 (D192_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CAMOCIM
00008,BATURITE,02,REGIONAL,63,Identificar marcas linguísticas em um texto.,H 11 (D044_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00001,MARACANAU,02,REGIONAL,17,"Executar algorítmo de resolução de um sistema linear de duas equações polinomiais de 1º grau, com duas incógnitas.",H 11 (D117_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),MARACANAU
00003,ACARAU,02,REGIONAL,100,Utilizar área de figuras bidimensionais na resolução de problema.,H 18 (D186_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00001,MARACANAU,02,REGIONAL,68,Identificar informações a partir de dados dispostos em tabelas ou gráficos.,H 16 (D200_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00003,ACARAU,02,REGIONAL,50,Reconhecer fração como representação associada a diferentes significados.,H 01 (D013_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00001,MARACANAU,02,REGIONAL,37,Utilizar equação polinomial de 1º grau na resolução de problema.,H 09 (D083_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),MARACANAU
00004,CAMOCIM,02,REGIONAL,71,Executar adição ou subtração com números naturais.,H 08 (D026_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CAMOCIM
00005,TIANGUA,02,REGIONAL,50,Reconhecer formas de tratar uma informação na comparação de textos que tratam do mesmo tema.,H 02 (D019_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),TIANGUA
00003,ACARAU,02,REGIONAL,72,"Comparar ou ordenar o objeto/pessoa/animal por meio dos atributos de comprimento, altura, espessura e capacidade.",H 07 (D210_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
